compound_id,smiles,cnn_affinity,type,has_smiles,drug_name,final_smiles
fda_2022,INFIGRATINIB,5.65694952,FDA,False,INFIGRATINIB,
fda_253,FLUPHENAZINE,4.39901972,FDA,False,FLUPHENAZINE,
fda_858,LEVOTHYROXINE,6.51774025,FDA,False,LEVOTHYROXINE,
fda_737,RIMEXOLONE,5.84598112,FDA,False,RIMEXOLONE,
fda_2110,REPOTRECTINIB,4.94673491,FDA,False,REPOTRECTINIB,
fda_472,NADOLOL,3.36070371,FDA,False,NADOLOL,
fda_864,GEMIFLOXACIN,5.12994909,FDA,False,GEMIFLOXACIN,
fda_727,DORZOLAMIDE,4.23352003,FDA,False,DORZOLAMIDE,
fda_1872,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2,3.88388634,FDA,True,,O=C(Cn1ccnc1N(=O)=O)NCc2ccccc2
fda_855,DROSPIRENONE,5.64053535,FDA,False,DROSPIRENONE,
fda_853,SIROLIMUS,6.48507357,FDA,False,SIROLIMUS,
fda_625,OLSALAZINE,4.37398911,FDA,False,OLSALAZINE,
fda_639,FELODIPINE,4.41399956,FDA,False,FELODIPINE,
fda_2020,BRINCIDOFOVIR,5.15767813,FDA,False,BRINCIDOFOVIR,
fda_963,DOXYCYCLINE,4.31557512,FDA,False,DOXYCYCLINE,
fda_684,BUDESONIDE,6.18686914,FDA,False,BUDESONIDE,
fda_2098,QUIZARTINIB,5.78482008,FDA,False,QUIZARTINIB,
fda_2009,VOCLOSPORIN,5.37251806,FDA,False,VOCLOSPORIN,
fda_2116,BENZQUINAMIDE,4.59722948,FDA,False,BENZQUINAMIDE,
fda_640,CETIRIZINE,3.59743571,FDA,False,CETIRIZINE,
fda_1881,TEZACAFTOR,5.31461477,FDA,False,TEZACAFTOR,
fda_231,FURAZOLIDONE,3.39829946,FDA,False,FURAZOLIDONE,
fda_1981,SELPERCATINIB,6.51633835,FDA,False,SELPERCATINIB,
fda_669,FLUDARABINE PHOSPHATE,3.59000373,FDA,False,FLUDARABINE PHOSPHATE,
fda_828,MELOXICAM,4.42525911,FDA,False,MELOXICAM,
fda_2079,NIRMATRELVIR,4.81280947,FDA,False,NIRMATRELVIR,
fda_995,TETRAHYDROZOLINE,3.5464468,FDA,False,TETRAHYDROZOLINE,
fda_364,_c001,4.62045097,FDA,False,,
fda_2004,CLASCOTERONE,5.62796259,FDA,False,CLASCOTERONE,
fda_186,HYDROXYZINE,3.87398529,FDA,False,HYDROXYZINE,
fda_2077,DURLOBACTAM,4.04987001,FDA,False,DURLOBACTAM,
fda_978,NAFCILLIN,4.27442455,FDA,False,NAFCILLIN,
fda_514,INDAPAMIDE,5.19727468,FDA,False,INDAPAMIDE,
fda_659,FLUTICASONE PROPIONATE,5.44835901,FDA,False,FLUTICASONE PROPIONATE,
fda_940,NELARABINE,3.68220639,FDA,False,NELARABINE,
fda_678,ITRACONAZOLE,5.05626154,FDA,False,ITRACONAZOLE,
fda_836,CELECOXIB,5.79189491,FDA,False,CELECOXIB,
fda_983,STREPTOZOCIN,3.01799679,FDA,False,STREPTOZOCIN,
fda_914,_c001,4.73135662,FDA,False,,
fda_863,_c001,5.15358543,FDA,False,,
fda_1861,M NETARSUDIL,4.02111387,FDA,False,NETARSUDIL,
fda_331,PARGYLINE,2.95890141,FDA,False,PARGYLINE,
fda_1904,ELAGOLIX,5.01699495,FDA,False,ELAGOLIX,
fda_365,PENTAZOCINE,4.71326208,FDA,False,PENTAZOCINE,
fda_525,ACYCLOVIR,3.47400403,FDA,False,ACYCLOVIR,
fda_1916,MOXIDECTIN,6.35724115,FDA,False,MOXIDECTIN,
fda_688,DIDANOSINE,3.36860442,FDA,False,DIDANOSINE,
fda_510,NIFEDIPINE,3.73673177,FDA,False,NIFEDIPINE,
fda_559,ETODOLAC,4.08582211,FDA,False,ETODOLAC,
fda_328,METHYLDOPA,3.31800008,FDA,False,METHYLDOPA,
fda_677,FLUMAZENIL,3.9274075,FDA,False,FLUMAZENIL,
fda_588,NAFTIFINE,4.2110405,FDA,False,NAFTIFINE,
fda_2021,RELUGOLIX,5.60925484,FDA,False,RELUGOLIX,
fda_2056,MITAPIVAT,4.86286211,FDA,False,MITAPIVAT,
fda_1911,GLASDEGIB,4.82602167,FDA,False,GLASDEGIB,
fda_1997,CABOTEGRAVIR,5.19760561,FDA,False,CABOTEGRAVIR,
fda_437,SULFACYTINE,3.62515831,FDA,False,SULFACYTINE,
fda_576,DICLOFENAC,4.51826096,FDA,False,DICLOFENAC,
fda_878,_c001,5.32858133,FDA,False,,
fda_306,BETAMETHASONE VALERATE,6.56353569,FDA,False,BETAMETHASONE VALERATE,
fda_2043,VONOPRAZAN,4.34168148,FDA,False,VONOPRAZAN,
fda_924,BROMFENAC,4.69197845,FDA,False,BROMFENAC,
fda_770,NEVIRAPINE,5.2316494,FDA,False,NEVIRAPINE,
fda_577,MISOPROSTOL,5.38385439,FDA,False,MISOPROSTOL,
fda_1895,OMADACYCLINE,5.32448149,FDA,False,OMADACYCLINE,
fda_585,CLOBETASOL PROPIONATE,5.55156851,FDA,False,CLOBETASOL PROPIONATE,
fda_833,PANTOPRAZOLE,4.48155499,FDA,False,PANTOPRAZOLE,
fda_242,CHLORPROPAMIDE,3.37874722,FDA,False,CHLORPROPAMIDE,
fda_2067,LENACAPAVIR,6.9434495,FDA,False,LENACAPAVIR,
fda_671,ITRACONAZOLE,6.34651899,FDA,False,ITRACONAZOLE,
fda_453,GLIPIZIDE,4.36144304,FDA,False,GLIPIZIDE,
fda_2016,ESTETROL,5.4794488,FDA,False,ESTETROL,
fda_610,TERCONAZOLE,4.72521639,FDA,False,TERCONAZOLE,
fda_945,ARFORMOTEROL,3.60627866,FDA,False,ARFORMOTEROL,
fda_53,HEXACHLOROPHENE,4.89311171,FDA,False,HEXACHLOROPHENE,
fda_191,HYDROCORTAMATE,5.1537776,FDA,False,HYDROCORTAMATE,
fda_531,LEVONORGESTREL,5.79364157,FDA,False,LEVONORGESTREL,
fda_1902,CANNABIDIOL,4.4848361,FDA,False,CANNABIDIOL,
fda_566,_c001,6.29191732,FDA,False,,
fda_1979,VOXELOTOR,5.08727264,FDA,False,VOXELOTOR,
fda_571,DEZOCINE,5.09036636,FDA,False,DEZOCINE,
fda_747,BUTENAFINE,3.88921285,FDA,False,BUTENAFINE,
fda_1879,BICTEGRAVIR,3.97216916,FDA,False,BICTEGRAVIR,
fda_687,NEFAZODONE,4.31062603,FDA,False,NEFAZODONE,
fda_1910,M REVEFENACIN,4.37504005,FDA,False,REVEFENACIN,
fda_1977,TEMSAVIR,5.6511116,FDA,False,TEMSAVIR,
fda_668,LEVAMISOLE,2.95184779,FDA,False,LEVAMISOLE,
fda_699,AMIFOSTINE,3.33686328,FDA,False,AMIFOSTINE,
fda_2092,PALOVAROTENE,5.27542114,FDA,False,PALOVAROTENE,
fda_2114,MAVORIXAFOR,4.64051104,FDA,False,MAVORIXAFOR,
fda_635,OMEPRAZOLE,4.42386961,FDA,False,OMEPRAZOLE,
fda_2015,TEPOTINIB,5.38458204,FDA,False,TEPOTINIB,
fda_511,ALPROSTADIL,5.0672493,FDA,False,ALPROSTADIL,
fda_2037,AVACOPAN,5.09977722,FDA,False,AVACOPAN,
fda_1925,GILTERITINIB,5.4823246,FDA,False,GILTERITINIB,
fda_2071,ZAVEGEPANT,5.09955645,FDA,False,ZAVEGEPANT,
fda_40,METHYLERGONOVINE,3.75973392,FDA,False,METHYLERGONOVINE,
fda_2049,FINERENONE,4.48791552,FDA,False,FINERENONE,
fda_636,MIDODRINE,3.46758771,FDA,False,MIDODRINE,
fda_553,FLECAINIDE,4.40533876,FDA,False,FLECAINIDE,
fda_690,NILUTAMIDE,4.27996397,FDA,False,NILUTAMIDE,
fda_351,_c001,3.60673213,FDA,False,,
fda_2138,M LANDIOLOL,3.83235478,FDA,False,LANDIOLOL,
fda_1898,PLAZOMICIN,2.78832889,FDA,False,PLAZOMICIN,
fda_389,ESKETAMINE,3.93450475,FDA,False,ESKETAMINE,
fda_842,TEMOZOLOMIDE,4.12670851,FDA,False,TEMOZOLOMIDE,
fda_680,AZELASTINE,5.70142031,FDA,False,AZELASTINE,
fda_263,PHENELZINE,4.71889496,FDA,False,PHENELZINE,
fda_22,METHAMPHETAMINE,2.99567413,FDA,False,METHAMPHETAMINE,
fda_751,ZAFIRLUKAST,6.16434288,FDA,False,ZAFIRLUKAST,
fda_269,PYRVINIUM,5.65497065,FDA,False,PYRVINIUM,
fda_2081,ELACESTRANT,5.4839344,FDA,False,ELACESTRANT,
fda_755,IRINOTECAN,6.27114248,FDA,False,IRINOTECAN,
fda_75,PARAMETHADIONE,3.54541326,FDA,False,PARAMETHADIONE,
fda_419,PRAZOSIN,5.04747629,FDA,False,PRAZOSIN,
fda_875,TREPROSTINIL,5.48483086,FDA,False,TREPROSTINIL,
fda_307,VINBLASTINE,4.78058195,FDA,False,VINBLASTINE,
fda_692,_c001,4.15924788,FDA,False,,
fda_935,DAPSONE,3.55224061,FDA,False,DAPSONE,
fda_1950,TENAPANOR,6.61713839,FDA,False,TENAPANOR,
fda_704,GABAPENTIN,3.62956262,FDA,False,GABAPENTIN,
fda_232,CHLORZOXAZONE,3.4954083,FDA,False,CHLORZOXAZONE,
fda_2148,VANZACAFTOR,4.97213984,FDA,False,VANZACAFTOR,
fda_647,QUINAPRIL,5.12289619,FDA,False,QUINAPRIL,
fda_294,BENZPHETAMINE,3.46464062,FDA,False,BENZPHETAMINE,
fda_821,CAPECITABINE,4.35667801,FDA,False,CAPECITABINE,
fda_490,MINOXIDIL,3.68689656,FDA,False,MINOXIDIL,
fda_2047,M MOBOCERTINIB,5.57705736,FDA,False,MOBOCERTINIB,
fda_763,TAZAROTENE,5.56277418,FDA,False,TAZAROTENE,
fda_2026,IBREXAFUNGERP,6.81197977,FDA,False,IBREXAFUNGERP,
fda_496,BUMETANIDE,3.93328834,FDA,False,BUMETANIDE,
fda_387,CYTARABINE,3.45064616,FDA,False,CYTARABINE,
fda_1903,M CANNABIDIOL,4.25982904,FDA,False,CANNABIDIOL,
fda_931,ALVIMOPAN,4.55019617,FDA,False,ALVIMOPAN,
fda_446,CLOTRIMAZOLE,4.59328508,FDA,False,CLOTRIMAZOLE,
fda_2130,M ACECLIDINE,2.59379983,FDA,False,ACECLIDINE,
fda_370,HYDROXYUREA,4.04179001,FDA,False,HYDROXYUREA,
fda_956,TEMSIROLIMUS,5.10480356,FDA,False,TEMSIROLIMUS,
fda_228,PHENPROCOUMON,4.70425081,FDA,False,PHENPROCOUMON,
fda_338,PRALIDOXIME,2.73039985,FDA,False,PRALIDOXIME,
fda_631,SIMVASTATIN,5.65177774,FDA,False,SIMVASTATIN,
fda_291,COLCHICINE,5.08185768,FDA,False,COLCHICINE,
fda_581,LEVOBETAXOLOL,3.86838722,FDA,False,LEVOBETAXOLOL,
fda_315,DIPYRIDAMOLE,4.65392303,FDA,False,DIPYRIDAMOLE,
fda_778,TOPOTECAN,5.73308516,FDA,False,TOPOTECAN,
fda_1909,REVEFENACIN,5.37534332,FDA,False,REVEFENACIN,
fda_767,REMIFENTANIL,4.16212893,FDA,False,REMIFENTANIL,
fda_892,ROSUVASTATIN,4.27770472,FDA,False,ROSUVASTATIN,
fda_1921,DUVELISIB,6.26194811,FDA,False,DUVELISIB,
fda_35,HOMATROPINE METHYLBROMIDE,3.67199326,FDA,False,HOMATROPINE METHYLBROMIDE,
fda_2078,TROFINETIDE,3.56001377,FDA,False,TROFINETIDE,
fda_739,ACARBOSE,2.74214864,FDA,False,ACARBOSE,
fda_860,LINEZOLID,3.52168155,FDA,False,LINEZOLID,
fda_713,RISPERIDONE,6.04004812,FDA,False,RISPERIDONE,
fda_2062,OMIDENEPAG ISOPROPYL,4.91692972,FDA,False,OMIDENEPAG ISOPROPYL,
fda_2050,ASCIMINIB,5.41764975,FDA,False,ASCIMINIB,
fda_210,NORETHINDRONE ACETATE,5.9484334,FDA,False,NORETHINDRONE ACETATE,
fda_430,BUTALBITAL,5.11591911,FDA,False,BUTALBITAL,
fda_804,RALOXIFENE,5.18525362,FDA,False,RALOXIFENE,
fda_648,PRAVASTATIN,6.00964737,FDA,False,PRAVASTATIN,
fda_395,TRETINOIN,5.24689817,FDA,False,TRETINOIN,
fda_857,_c001,3.35013843,FDA,False,,
fda_411,METOLAZONE,4.56056738,FDA,False,METOLAZONE,
fda_850,PIOGLITAZONE,5.38443613,FDA,False,PIOGLITAZONE,
fda_622,NEDOCROMIL,5.44214678,FDA,False,NEDOCROMIL,
fda_806,PARICALCITOL,5.43228531,FDA,False,PARICALCITOL,
fda_2034,FEXINIDAZOLE,3.38293338,FDA,False,FEXINIDAZOLE,
fda_187,METHSUXIMIDE,4.44859457,FDA,False,METHSUXIMIDE,
fda_476,MECLOFENAMATE,4.80434561,FDA,False,MECLOFENAMATE,
fda_37,DIMERCAPROL,2.93076396,FDA,False,DIMERCAPROL,
fda_49,DIENESTROL,4.44482231,FDA,False,DIENESTROL,
fda_707,LAMOTRIGINE,5.08011723,FDA,False,LAMOTRIGINE,
fda_534,TIOCONAZOLE,4.95200014,FDA,False,TIOCONAZOLE,
fda_406,_c001,4.81617975,FDA,False,,
fda_477,TIMOLOL,2.83446026,FDA,False,TIMOLOL,
fda_1882,FOSNETUPITANT,5.49045324,FDA,False,FOSNETUPITANT,
fda_1915,LAROTRECTINIB,5.27363157,FDA,False,LAROTRECTINIB,
fda_787,_c001,5.82479429,FDA,False,,
fda_57,ISOPROTERENOL,3.09717464,FDA,False,ISOPROTERENOL,
fda_1955,DAROLUTAMIDE,5.20562506,FDA,False,DAROLUTAMIDE,
fda_1862,BENZHYDROCODONE,5.06827497,FDA,False,BENZHYDROCODONE,
fda_600,GLUCONOLACTONE,2.79155183,FDA,False,GLUCONOLACTONE,
fda_775,_c001,4.49366951,FDA,False,,
fda_1983,CAPMATINIB,5.71241236,FDA,False,CAPMATINIB,
fda_194,METHSUXIMIDE,4.40925646,FDA,False,METHSUXIMIDE,
fda_612,URSODIOL,5.6205802,FDA,False,URSODIOL,
fda_993,OXYTETRACYCLINE,3.85558701,FDA,False,OXYTETRACYCLINE,
fda_953,CARBENICILLIN,4.45611238,FDA,False,CARBENICILLIN,
fda_250,OXYMORPHONE,4.06049013,FDA,False,OXYMORPHONE,
fda_385,PROCARBAZINE,3.08587074,FDA,False,PROCARBAZINE,
fda_768,SIBUTRAMINE,4.53586626,FDA,False,SIBUTRAMINE,
fda_2113,IPTACOPAN,4.8315196,FDA,False,IPTACOPAN,
fda_2111,CEFTOBIPROLE MEDOCARIL,5.39275026,FDA,False,CEFTOBIPROLE MEDOCARIL,
fda_314,GLYCOPYRROLATE,4.52737188,FDA,False,GLYCOPYRROLATE,
fda_509,OXYMETAZOLINE,3.88500881,FDA,False,OXYMETAZOLINE,
fda_632,APRACLONIDINE,4.53639555,FDA,False,APRACLONIDINE,
fda_960,CYCLOPENTOLATE,3.5915072,FDA,False,CYCLOPENTOLATE,
fda_264,DIPHENYLPYRALINE,4.14058113,FDA,False,DIPHENYLPYRALINE,
fda_2018,VERICIGUAT,5.03199053,FDA,False,VERICIGUAT,
fda_2136,M TREOSULFAN,3.30870032,FDA,False,TREOSULFAN,
fda_31,SILODOSIN,4.22744799,FDA,False,SILODOSIN,
fda_652,ZOLPIDEM,4.81839275,FDA,False,ZOLPIDEM,
fda_467,TRIAZOLAM,6.17265701,FDA,False,TRIAZOLAM,
fda_97,PROMETHAZINE,3.98145223,FDA,False,PROMETHAZINE,
fda_550,FLURBIPROFEN,4.64368629,FDA,False,FLURBIPROFEN,
fda_758,LOTEPREDNOL ETABONATE,5.19768286,FDA,False,LOTEPREDNOL ETABONATE,
fda_77,CHLORPHENIRAMINE,3.90208817,FDA,False,CHLORPHENIRAMINE,
fda_2143,FOSLEVODOPA,3.74717331,FDA,False,FOSLEVODOPA,
fda_2006,NIFURTIMOX,4.04024649,FDA,False,NIFURTIMOX,
fda_403,FLUCYTOSINE,3.29639125,FDA,False,FLUCYTOSINE,
fda_968,NEOMYCIN,3.11819625,FDA,False,NEOMYCIN,
fda_1962,ELEXACAFTOR,5.58983564,FDA,False,ELEXACAFTOR,
fda_1961,FLORTAUCIPIR,4.45986938,FDA,False,FLORTAUCIPIR,
fda_2096,M MOMELOTINIB,5.42305183,FDA,False,MOMELOTINIB,
fda_90,THIAMYLAL,4.1898942,FDA,False,THIAMYLAL,
fda_225,TRIAMCINOLONE ACETONIDE,5.8955245,FDA,False,TRIAMCINOLONE ACETONIDE,
fda_2126,GEPOTIDACIN,4.89422655,FDA,False,GEPOTIDACIN,
fda_445,FENOPROFEN,4.57202578,FDA,False,FENOPROFEN,
fda_752,CISATRACURIUM,6.39080286,FDA,False,CISATRACURIUM,
fda_493,AMILORIDE,4.74067926,FDA,False,AMILORIDE,
fda_979,METHICILLIN,4.29628325,FDA,False,METHICILLIN,
fda_213,MESTRANOL,5.20662928,FDA,False,MESTRANOL,
fda_765,FEXOFENADINE,5.34025574,FDA,False,FEXOFENADINE,
fda_20,ESTRADIOL CYPIONATE,5.93026352,FDA,False,ESTRADIOL CYPIONATE,
fda_835,LEVOBUPIVACAINE,4.1116147,FDA,False,LEVOBUPIVACAINE,
fda_882,VALGANCICLOVIR,4.2218194,FDA,False,VALGANCICLOVIR,
fda_748,TRANDOLAPRIL,4.45451403,FDA,False,TRANDOLAPRIL,
fda_2137,M TREOSULFAN,2.67348981,FDA,False,TREOSULFAN,
fda_591,NORFLOXACIN,4.16335917,FDA,False,NORFLOXACIN,
fda_1986,[H][C@@]69SC[C@]1(NCCc2c1[nH]c3ccc(OC)cc23)C(=O)OCC(c5c4OCOc4c(C)c(OC(C)=O)c...,5.8218956,FDA,True,,[H][C@@]69SC[C@]1(NCCc2c1[nH]c3ccc(OC)cc23)C(=O)OCC(c5c4OCOc4c(C)c(OC(C)=O)c...
fda_969,GENTAMICIN,3.33105636,FDA,False,GENTAMICIN,
fda_84,ASPIRIN,3.09243774,FDA,False,ASPIRIN,
fda_1937,M OZANIMOD,5.5613513,FDA,False,OZANIMOD,
fda_2154,SUZETRIGINE,5.41017723,FDA,False,SUZETRIGINE,
fda_561,FLUOXETINE,3.76877666,FDA,False,FLUOXETINE,
fda_24,VITAMIN A,4.71074772,FDA,False,VITAMIN A,
fda_1923,SOLRIAMFETOL,3.31487083,FDA,False,SOLRIAMFETOL,
fda_1917,LORLATINIB,6.06772184,FDA,False,LORLATINIB,
fda_1966,Cc1c(Cl)c(C)n(=O)c(Cl)c1c3noc(c2cc(O)c(O)c(N(=O)=O)c2)n3,5.18711042,FDA,True,,Cc1c(Cl)c(C)n(=O)c(Cl)c1c3noc(c2cc(O)c(O)c(N(=O)=O)c2)n3
fda_1873,VABORBACTAM,5.44591856,FDA,False,VABORBACTAM,
fda_2123,LANDIOLOL,5.14941931,FDA,False,LANDIOLOL,
fda_67,SULFANILAMIDE,3.06669641,FDA,False,SULFANILAMIDE,
fda_2121,_c001,3.99054265,FDA,False,,
fda_837,AMPRENAVIR,4.60132074,FDA,False,AMPRENAVIR,
fda_2069,SOTAGLIFLOZIN,3.80438399,FDA,False,SOTAGLIFLOZIN,
fda_1874,ERTUGLIFLOZIN,4.00056505,FDA,False,ERTUGLIFLOZIN,
fda_740,VALACYCLOVIR,3.93869662,FDA,False,VALACYCLOVIR,
fda_1973,RELEBACTAM,4.86953068,FDA,False,RELEBACTAM,
fda_201,MEPENZOLATE,4.10975122,FDA,False,MEPENZOLATE,
fda_208,ETHOTOIN,4.11707592,FDA,False,ETHOTOIN,
fda_54,DIMERCAPROL,3.50634694,FDA,False,DIMERCAPROL,
fda_2145,BRENSOCATIB,4.62704134,FDA,False,BRENSOCATIB,
fda_799,ZOLMITRIPTAN,3.64352441,FDA,False,ZOLMITRIPTAN,
fda_794,REPAGLINIDE,4.93334627,FDA,False,REPAGLINIDE,
fda_712,PACLITAXEL,5.24197817,FDA,False,PACLITAXEL,
fda_2151,LAZERTINIB,5.98000574,FDA,False,LAZERTINIB,
fda_2095,MOMELOTINIB,5.34688568,FDA,False,MOMELOTINIB,
fda_547,ACETOHYDROXAMIC ACID,4.51809597,FDA,False,ACETOHYDROXAMIC ACID,
fda_2158,AVUTOMETINIB,5.99225044,FDA,False,AVUTOMETINIB,
fda_1958,FENFLURAMINE,3.20274806,FDA,False,FENFLURAMINE,
fda_916,_c001,5.62429476,FDA,False,,
fda_275,CHLOPHEDIANOL,3.80562782,FDA,False,CHLOPHEDIANOL,
fda_372,AZATHIOPRINE,3.84301305,FDA,False,AZATHIOPRINE,
fda_488,PIROXICAM,4.64013481,FDA,False,PIROXICAM,
fda_1896,SIPONIMOD,5.20903444,FDA,False,SIPONIMOD,
fda_2091,VAMOROLONE,5.549438,FDA,False,VAMOROLONE,
fda_334,OXANDROLONE,5.49306917,FDA,False,OXANDROLONE,
fda_840,CYCLOSPORINE,7.06703329,FDA,False,CYCLOSPORINE,
fda_88,METHIMAZOLE,3.2095058,FDA,False,METHIMAZOLE,
fda_807,RIVASTIGMINE,2.92910385,FDA,False,RIVASTIGMINE,
fda_1892,M TRICLABENDAZOLE,4.98456526,FDA,False,TRICLABENDAZOLE,
fda_734,FOSPHENYTOIN,4.18031073,FDA,False,FOSPHENYTOIN,
fda_501,ALPRAZOLAM,5.28632689,FDA,False,ALPRAZOLAM,
fda_323,METAXALONE,3.42870331,FDA,False,METAXALONE,
fda_209,NORETHINDRONE,5.67393494,FDA,False,NORETHINDRONE,
fda_442,NAPROXEN,3.53290105,FDA,False,NAPROXEN,
fda_479,NALBUPHINE,4.54034328,FDA,False,NALBUPHINE,
fda_1863,ABEMACICLIB,5.7972703,FDA,False,ABEMACICLIB,
fda_638,OXICONAZOLE,4.87380695,FDA,False,OXICONAZOLE,
fda_240,OXYPHENCYCLIMINE,4.4794364,FDA,False,OXYPHENCYCLIMINE,
fda_433,CARBIDOPA,3.69403005,FDA,False,CARBIDOPA,
fda_400,MEGESTROL ACETATE,5.94436884,FDA,False,MEGESTROL ACETATE,
fda_279,BENDROFLUMETHIAZIDE,5.11325073,FDA,False,BENDROFLUMETHIAZIDE,
fda_94,GALLAMINE,3.27088284,FDA,False,GALLAMINE,
fda_726,LANSOPRAZOLE,4.63642311,FDA,False,LANSOPRAZOLE,
fda_735,ZILEUTON,4.03515053,FDA,False,ZILEUTON,
fda_497,ETOMIDATE,3.5234859,FDA,False,ETOMIDATE,
fda_545,NAPHAZOLINE,3.41302681,FDA,False,NAPHAZOLINE,
fda_887,FULVESTRANT,5.74958467,FDA,False,FULVESTRANT,
fda_357,FENTANYL,4.44702101,FDA,False,FENTANYL,
fda_954,RETAPAMULIN,5.41388273,FDA,False,RETAPAMULIN,
fda_1993,EXATECAN,5.85588408,FDA,False,EXATECAN,
fda_523,DILTIAZEM,5.08294439,FDA,False,DILTIAZEM,
fda_725,TIZANIDINE,4.25136757,FDA,False,TIZANIDINE,
fda_715,CARVEDILOL,4.08918524,FDA,False,CARVEDILOL,
fda_480,_c001,5.73014832,FDA,False,,
fda_1894,SEGESTERONE ACETATE,5.78698492,FDA,False,SEGESTERONE ACETATE,
fda_594,SUPROFEN,4.682868,FDA,False,SUPROFEN,
fda_1891,M TRICLABENDAZOLE,5.28469038,FDA,False,TRICLABENDAZOLE,
fda_552,VECURONIUM,5.50522804,FDA,False,VECURONIUM,
fda_423,IBUPROFEN,4.15643644,FDA,False,IBUPROFEN,
fda_656,MASOPROCOL,4.80050468,FDA,False,MASOPROCOL,
fda_2157,VIMSELTINIB,6.4352994,FDA,False,VIMSELTINIB,
fda_2017,TRILACICLIB,5.95517874,FDA,False,TRILACICLIB,
fda_2139,SULOPENEM ETZADROXIL,4.11791182,FDA,False,SULOPENEM ETZADROXIL,
fda_877,GUAIFENESIN,2.88159442,FDA,False,GUAIFENESIN,
fda_1969,ENTRECTINIB,5.89764595,FDA,False,ENTRECTINIB,
fda_458,CYCLOBENZAPRINE,4.10865784,FDA,False,CYCLOBENZAPRINE,
fda_218,NIACIN,2.8956635,FDA,False,NIACIN,
fda_673,PHENIRAMINE,3.73256397,FDA,False,PHENIRAMINE,
fda_937,QUININE,3.96409726,FDA,False,QUININE,
fda_1936,OZANIMOD,5.39591169,FDA,False,OZANIMOD,
fda_366,ACETYLCHOLINE,2.678231,FDA,False,ACETYLCHOLINE,
fda_996,AMPHOTERICIN B,6.31735086,FDA,False,AMPHOTERICIN B,
fda_729,MIRTAZAPINE,3.6747334,FDA,False,MIRTAZAPINE,
fda_471,METOPROLOL,3.07950234,FDA,False,METOPROLOL,
fda_549,KETOPROFEN,3.76387095,FDA,False,KETOPROFEN,
fda_2039,BELUMOSUDIL,5.52563715,FDA,False,BELUMOSUDIL,
fda_926,CINACALCET,4.23967075,FDA,False,CINACALCET,
fda_814,TELMISARTAN,6.95807886,FDA,False,TELMISARTAN,
fda_695,ZALCITABINE,3.31476474,FDA,False,ZALCITABINE,
fda_615,PROPOFOL,3.29622149,FDA,False,PROPOFOL,
fda_443,LOMUSTINE,3.62499309,FDA,False,LOMUSTINE,
fda_964,ERYTHROMYCIN,5.81159735,FDA,False,ERYTHROMYCIN,
fda_333,DESIPRAMINE,3.66948128,FDA,False,DESIPRAMINE,
fda_540,TRILOSTANE,5.91102552,FDA,False,TRILOSTANE,
fda_913,RANOLAZINE,3.92242813,FDA,False,RANOLAZINE,
fda_520,RITODRINE,3.54626012,FDA,False,RITODRINE,
fda_87,DICYCLOMINE,4.47401953,FDA,False,DICYCLOMINE,
fda_1967,CEDAZURIDINE,3.71200562,FDA,False,CEDAZURIDINE,
fda_546,CICLOPIROX,4.47840929,FDA,False,CICLOPIROX,
fda_457,_c001,3.85527539,FDA,False,,
fda_2031,M ABROCITINIB,3.77423549,FDA,False,ABROCITINIB,
fda_1948,TAZEMETOSTAT,5.77826357,FDA,False,TAZEMETOSTAT,
fda_1919,LUSUTROMBOPAG,5.6026063,FDA,False,LUSUTROMBOPAG,
fda_905,IBANDRONATE,3.30985141,FDA,False,IBANDRONATE,
fda_2093,ENMETAZOBACTAM,4.54704952,FDA,False,ENMETAZOBACTAM,
fda_992,DEMECLOCYCLINE,4.34235859,FDA,False,DEMECLOCYCLINE,
fda_1870,[CH3:6][c:2]1[n:3][cH:4][c:5]([N:11](=[O:13])=[O:12])[n:1]1[CH2:7][C@H:8]([C...,2.94464397,FDA,True,,[CH3:6][c:2]1[n:3][cH:4][c:5]([N:11](=[O:13])=[O:12])[n:1]1[CH2:7][C@H:8]([C...
fda_214,NORETHYNODREL,5.56759644,FDA,False,NORETHYNODREL,
fda_1922,IVOSIDENIB,6.36968279,FDA,False,IVOSIDENIB,
fda_2102,FRUQUINTINIB,6.04449224,FDA,False,FRUQUINTINIB,
fda_95,DISULFIRAM,2.87787938,FDA,False,DISULFIRAM,
fda_548,ECONAZOLE,4.30914354,FDA,False,ECONAZOLE,
fda_261,DEMECARIUM,4.93262243,FDA,False,DEMECARIUM,
fda_2108,DANICOPAN,5.32304335,FDA,False,DANICOPAN,
fda_482,NADOLOL,3.15936875,FDA,False,NADOLOL,
fda_302,METRONIDAZOLE,3.07464981,FDA,False,METRONIDAZOLE,
fda_317,URACIL MUSTARD,4.31921768,FDA,False,URACIL MUSTARD,
fda_2117,ISOETHARINE,3.29294968,FDA,False,ISOETHARINE,
fda_2065,RITLECITINIB,3.85019565,FDA,False,RITLECITINIB,
fda_988,PENTOBARBITAL,4.55024862,FDA,False,PENTOBARBITAL,
fda_206,DESERPIDINE,4.72294855,FDA,False,DESERPIDINE,
fda_2083,SORAVTANSINE,5.83932066,FDA,False,SORAVTANSINE,
fda_750,ANASTROZOLE,5.03405762,FDA,False,ANASTROZOLE,
